,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
741,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6329__before.npz,uint8,"(600, 184, 178, 3)",0,200,21.656537514248495,31.973601928857956,float32,"(600,)",15,227,120.94666,43.355667,int16,"(600, 68, 2)",0,184,83.44921568627451,45.12928861129236,32752,600,6329,4
742,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6334__after.npz,uint8,"(600, 104, 114, 3)",0,223,54.91285045546559,52.868754012402775,float32,"(600,)",0,222,113.026665,44.00215,int16,"(600, 68, 2)",0,114,55.757745098039216,27.793933405171416,11856,600,6334,0
743,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6334__before.npz,uint8,"(600, 103, 113, 3)",0,213,61.87963575526725,53.762126720672654,float32,"(600,)",0,236,87.60333,40.410633,int16,"(600, 68, 2)",0,113,55.15007352941176,28.23849414301658,11639,600,6334,0
744,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6340__after.npz,uint8,"(600, 134, 145, 3)",0,255,78.26459641447933,72.73946679718979,float32,"(600,)",0,203,128.00833,39.85505,int16,"(600, 68, 2)",0,145,69.04323529411765,35.56575129282479,19430,600,6340,4
745,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6340__before.npz,uint8,"(600, 107, 113, 3)",0,228,68.02401915106736,57.43756082021019,float32,"(600,)",3,226,121.85,58.17139,int16,"(600, 68, 2)",0,113,54.58517156862745,28.674742091938533,12091,600,6340,4
746,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6354__after.npz,uint8,"(600, 111, 108, 3)",0,217,44.54677019612205,54.92793424378066,float32,"(600,)",23,188,104.125,35.460815,int16,"(600, 68, 2)",0,111,55.71332107843137,24.708882641115096,11988,600,6354,1
747,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6354__before.npz,uint8,"(600, 129, 105, 3)",0,217,38.73901566793815,57.155545153867045,float32,"(600,)",0,255,102.75667,62.55838,int16,"(600, 68, 2)",0,129,46.34899509803922,23.395574021470253,13545,600,6354,1
748,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6361__after.npz,uint8,"(600, 94, 99, 3)",0,242,54.52672367886907,49.32014961641348,float32,"(600,)",0,243,150.30167,45.639904,int16,"(600, 68, 2)",0,99,47.260416666666664,25.131402253717432,9306,600,6361,4
749,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6361__before.npz,uint8,"(600, 90, 95, 3)",0,229,54.113001689408705,47.550426485450934,float32,"(600,)",19,216,123.64833,47.745625,int16,"(600, 68, 2)",0,95,44.789473039215686,24.525082787866875,8550,600,6361,4
750,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6368__after.npz,uint8,"(600, 146, 154, 3)",0,252,35.08517928798751,44.15451281820357,float32,"(600,)",38,192,120.87666,35.552284,int16,"(600, 68, 2)",0,154,68.94882352941177,39.02000183,22484,600,6368,2
751,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6368__before.npz,uint8,"(600, 145, 144, 3)",0,255,42.08469256,47.07374039454262,float32,"(600,)",19,221,126.255,44.16609,int16,"(600, 68, 2)",0,145,67.96932598039216,38.22364019031467,20880,600,6368,2
752,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6397__after.npz,uint8,"(600, 98, 90, 3)",0,216,46.57139204,44.52280009949591,float32,"(600,)",33,181,124.635,42.809326,int16,"(600, 68, 2)",0,98,43.22001225490196,24.25243395911071,8820,600,6397,0
753,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6397__before.npz,uint8,"(600, 102, 94, 3)",0,207,41.92877474157512,42.84492205,float32,"(600,)",20,229,125.775,48.111652,int16,"(600, 68, 2)",0,102,42.66743872549019,25.406452854071294,9588,600,6397,0
754,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6401__after.npz,uint8,"(600, 114, 114, 3)",0,210,45.88366245169454,45.88366744672175,float32,"(600,)",0,185,89.53667,37.979626,int16,"(600, 68, 2)",0,114,54.177536764705884,28.463064091237325,12996,600,6401,0
755,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6401__before.npz,uint8,"(600, 95, 95, 3)",0,204,55.77677950138504,50.44445633,float32,"(600,)",35,225,110.26833,36.981205,int16,"(600, 68, 2)",0,95,45.26753676470588,24.692940863560487,9025,600,6401,0
756,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6411__after.npz,uint8,"(600, 87, 99, 3)",0,216,61.63577718435956,55.89469790036303,float32,"(600,)",13,167,114.583336,34.59402,int16,"(600, 68, 2)",0,99,43.287879901960785,23.057141936495388,8613,600,6411,2
757,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6411__before.npz,uint8,"(600, 89, 97, 3)",0,211,60.521169157110315,54.68232875813006,float32,"(600,)",0,255,102.03833,41.31985,int16,"(600, 68, 2)",0,97,43.09655637254902,23.115198037185245,8633,600,6411,2
758,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6420__after.npz,uint8,"(600, 127, 133, 3)",0,250,33.861260204316565,39.32910572132869,float32,"(600,)",0,250,122.27167,45.458935,int16,"(600, 68, 2)",0,133,64.08669118,32.00400609624597,16891,600,6420,2
759,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6420__before.npz,uint8,"(600, 137, 153, 3)",0,188,47.85353232723205,49.46604293960846,float32,"(600,)",21,199,117.80167,37.873283,int16,"(600, 68, 2)",0,153,69.63899509803922,37.19337278847307,20961,600,6420,2
760,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6422__after.npz,uint8,"(600, 91, 93, 3)",0,208,60.01927593,54.92177182603526,float32,"(600,)",0,196,108.558334,38.77555,int16,"(600, 68, 2)",0,93,43.450808823529414,22.340813391039624,8463,600,6422,4
761,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6422__before.npz,uint8,"(600, 122, 119, 3)",0,211,38.083632196047816,52.788340036152285,float32,"(600,)",42,193,115.475,36.4221,int16,"(600, 68, 2)",0,122,59.57674019607843,26.166681837659244,14518,600,6422,4
762,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6425__after.npz,uint8,"(600, 102, 120, 3)",0,205,39.36516612200436,52.37676801178022,float32,"(600,)",30,205,117.208336,38.57497,int16,"(600, 68, 2)",0,120,53.51225490196079,23.672638644764827,12240,600,6425,2
763,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6425__before.npz,uint8,"(600, 86, 94, 3)",0,201,51.248519159931824,52.984540630811665,float32,"(600,)",0,222,117.511665,43.61452,int16,"(600, 68, 2)",0,94,42.047426470588235,22.088759357319592,8084,600,6425,2
764,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6427__after.npz,uint8,"(600, 130, 121, 3)",0,226,59.82828328741965,58.64577124636289,float32,"(600,)",0,231,115.888336,40.648197,int16,"(600, 68, 2)",0,130,60.95075980392157,30.740272284236077,15730,600,6427,2
765,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6427__before.npz,uint8,"(600, 164, 179, 3)",0,255,23.99479612345006,39.81731035525569,float32,"(600,)",0,236,118.168335,56.97672,int16,"(600, 68, 2)",0,179,83.34769607843137,33.57869911,29356,600,6427,2
766,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6473__after.npz,uint8,"(600, 76, 82, 3)",0,193,54.05789669804593,47.50874138678428,float32,"(600,)",33,178,123.535,29.866962,int16,"(600, 68, 2)",0,82,37.20333333333333,20.915321306627757,6232,600,6473,4
767,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6473__before.npz,uint8,"(600, 75, 83, 3)",0,194,55.032438197233375,48.141921220708745,float32,"(600,)",6,224,116.31333,52.040997,int16,"(600, 68, 2)",0,83,37.66001225490196,20.946258475381633,6225,600,6473,4
768,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6477__after.npz,uint8,"(600, 106, 114, 3)",0,235,73.70271768913899,62.15870081751706,float32,"(600,)",0,255,132.55667,64.91361,int16,"(600, 68, 2)",0,114,54.45757352941177,27.555022744065482,12084,600,6477,4
769,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6477__before.npz,uint8,"(600, 118, 122, 3)",0,246,75.90883976258837,63.69956699053725,float32,"(600,)",0,195,94.06167,42.54254,int16,"(600, 68, 2)",0,122,59.51200980392157,30.288477034323257,14396,600,6477,4
770,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6495__after.npz,uint8,"(600, 143, 158, 3)",0,255,41.78249945905009,46.36710849950182,float32,"(600,)",0,211,118.25,38.457825,int16,"(600, 68, 2)",0,158,72.17247549019608,38.42162199229761,22594,600,6495,1
771,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6495__before.npz,uint8,"(600, 122, 135, 3)",0,233,62.87087826350941,58.57701382872827,float32,"(600,)",22,254,118.795,48.973255,int16,"(600, 68, 2)",0,135,61.223137254901964,32.99547041047623,16470,600,6495,1
772,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6503__after.npz,uint8,"(600, 126, 128, 3)",0,244,61.51444396219136,63.43253974421823,float32,"(600,)",22,187,119.815,36.35612,int16,"(600, 68, 2)",0,128,62.44171568627451,29.973084085649916,16128,600,6503,0
773,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6503__before.npz,uint8,"(600, 126, 159, 3)",0,255,25.049466490299825,34.94813813878861,float32,"(600,)",18,255,115.08667,40.77723,int16,"(600, 68, 2)",0,159,74.27197303921568,39.09528974410784,20034,600,6503,0
774,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6537__after.npz,uint8,"(600, 124, 127, 3)",0,217,58.24846587220952,56.40016182306907,float32,"(600,)",0,183,93.60167,41.894943,int16,"(600, 68, 2)",0,127,60.921004901960785,32.24013392132052,15748,600,6537,0
775,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6537__before.npz,uint8,"(600, 126, 123, 3)",0,246,73.06902643,63.59849208441054,float32,"(600,)",8,171,93.56333,33.720657,int16,"(600, 68, 2)",0,126,59.33143382352941,32.04941867499213,15498,600,6537,0
776,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6599__after.npz,uint8,"(600, 108, 112, 3)",0,233,71.70714051477073,59.80145169100066,float32,"(600,)",60,176,127.565,28.982738,int16,"(600, 68, 2)",0,112,53.00578431372549,28.147144717668986,12096,600,6599,1
777,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6599__before.npz,uint8,"(600, 166, 160, 3)",0,255,45.46727108433735,43.71909316675911,float32,"(600,)",0,209,122.39833,39.65761,int16,"(600, 68, 2)",0,166,82.01111519607844,40.17519490638647,26560,600,6599,1
778,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6604__after.npz,uint8,"(600, 141, 141, 3)",0,178,31.45219941988163,41.00846699641424,float32,"(600,)",34,185,118.74167,35.871414,int16,"(600, 68, 2)",0,141,68.14574755,34.26928389865281,19881,600,6604,4
779,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6604__before.npz,uint8,"(600, 123, 123, 3)",0,225,45.86110527243484,53.933641754848104,float32,"(600,)",57,185,126.34,31.99887,int16,"(600, 68, 2)",0,123,63.69085784313725,28.04477284750274,15129,600,6604,4
780,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6631__after.npz,uint8,"(600, 133, 120, 3)",0,229,57.15546477304372,58.17181819762011,float32,"(600,)",25,209,116.84,36.208622,int16,"(600, 68, 2)",0,133,62.86113970588235,31.17345912155132,15960,600,6631,0
781,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6631__before.npz,uint8,"(600, 129, 128, 3)",0,221,60.64437314949397,57.72091346087138,float32,"(600,)",12,212,112.52,40.977917,int16,"(600, 68, 2)",0,129,60.82817401960784,31.77263316880616,16512,600,6631,0
782,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6667__after.npz,uint8,"(600, 129, 139, 3)",0,173,41.68054108651064,41.39926004742341,float32,"(600,)",30,251,140.17334,42.06186,int16,"(600, 68, 2)",0,139,63.219313725490196,35.36736323055436,17931,600,6667,3
783,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6667__before.npz,uint8,"(600, 118, 133, 3)",0,246,56.07181137872931,61.66484966170776,float32,"(600,)",11,205,111.80666,40.673653,int16,"(600, 68, 2)",0,133,58.717549019607844,29.109440653663643,15694,600,6667,3
784,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6678__after.npz,uint8,"(600, 135, 144, 3)",0,203,38.73120284636488,41.31146127506223,float32,"(600,)",0,222,95.833336,48.175156,int16,"(600, 68, 2)",0,144,67.60421568627451,35.96082831922062,19440,600,6678,0
785,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6678__before.npz,uint8,"(600, 145, 158, 3)",0,196,48.073271666909164,47.95128556,float32,"(600,)",22,235,117.94,48.98132,int16,"(600, 68, 2)",0,158,72.97181373,40.064395648395646,22910,600,6678,0
786,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6698__after.npz,uint8,"(600, 107, 112, 3)",0,232,58.63697935,54.423285203502004,float32,"(600,)",0,255,103.53667,50.376236,int16,"(600, 68, 2)",0,112,52.61012254901961,27.668208476139167,11984,600,6698,2
787,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6698__before.npz,uint8,"(600, 105, 106, 3)",0,234,60.52834915643406,54.81203815097954,float32,"(600,)",27,255,129.68333,57.613567,int16,"(600, 68, 2)",0,106,50.444264705882354,27.09881077718677,11130,600,6698,2
788,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6718__after.npz,uint8,"(600, 82, 90, 3)",0,209,55.99390575127973,51.49091058894455,float32,"(600,)",63,188,120.14,25.172413,int16,"(600, 68, 2)",0,90,41.81455882352941,21.742422588144166,7380,600,6718,4
789,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6718__before.npz,uint8,"(600, 80, 89, 3)",0,210,54.855712234706616,50.424452882693124,float32,"(600,)",0,180,83.05,34.24136,int16,"(600, 68, 2)",0,89,40.44865196078431,21.320511288760475,7120,600,6718,4
790,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6725__after.npz,uint8,"(600, 89, 96, 3)",0,250,72.93839074854348,61.25534905461343,float32,"(600,)",31,214,124.64167,39.265972,int16,"(600, 68, 2)",0,96,44.444129901960785,24.097066600070296,8544,600,6725,3
791,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6725__before.npz,uint8,"(600, 94, 100, 3)",0,248,63.30423150118203,60.12500033560752,float32,"(600,)",30,255,143.5,46.170624,int16,"(600, 68, 2)",0,100,46.341617647058825,24.087696972156426,9400,600,6725,3
792,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6731__after.npz,uint8,"(600, 78, 84, 3)",0,206,65.44367258513091,54.306232488410664,float32,"(600,)",2,185,98.6,33.412174,int16,"(600, 68, 2)",0,84,38.993063725490195,20.586483666018175,6552,600,6731,0
793,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6731__before.npz,uint8,"(600, 82, 82, 3)",0,205,64.09716686496134,54.688989207962074,float32,"(600,)",0,202,94.98333,40.306076,int16,"(600, 68, 2)",0,82,40.25752450980392,20.53398557221153,6724,600,6731,0
794,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6737__after.npz,uint8,"(600, 113, 115, 3)",0,231,65.15638865375571,54.11974254543021,float32,"(600,)",0,179,107.8,39.80787,int16,"(600, 68, 2)",0,115,57.03955882352941,30.418819619772645,12995,600,6737,1
795,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6737__before.npz,uint8,"(600, 117, 116, 3)",0,235,67.45339338343649,58.44697693974335,float32,"(600,)",0,133,66.55334,24.75346,int16,"(600, 68, 2)",0,117,57.33109068627451,30.283617263228273,13572,600,6737,1
796,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6750__after.npz,uint8,"(600, 89, 92, 3)",0,213,59.19378881018292,55.145617899891526,float32,"(600,)",32,205,122.23333,41.99328,int16,"(600, 68, 2)",0,92,45.38001225490196,22.446133013389005,8188,600,6750,4
797,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6750__before.npz,uint8,"(600, 88, 89, 3)",0,210,59.943155076041315,52.53408103249356,float32,"(600,)",0,238,118.245,46.81757,int16,"(600, 68, 2)",0,89,43.027181372549016,22.556934423470558,7832,600,6750,4
798,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6782__after.npz,uint8,"(600, 83, 85, 3)",0,200,59.26859202,50.245138567578735,float32,"(600,)",29,172,106.54667,31.188423,int16,"(600, 68, 2)",0,85,40.44661764705882,21.715872895615135,7055,600,6782,0
799,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6782__before.npz,uint8,"(600, 83, 87, 3)",0,199,57.93491690901537,50.23915447798666,float32,"(600,)",13,189,109.04,37.45266,int16,"(600, 68, 2)",0,87,40.58803921568627,21.64771688089358,7221,600,6782,0
800,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6803__after.npz,uint8,"(600, 87, 99, 3)",0,231,56.21064411677438,54.31751731,float32,"(600,)",53,218,129.65834,36.82085,int16,"(600, 68, 2)",0,99,45.855465686274506,23.370329921001748,8613,600,6803,2
801,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6803__before.npz,uint8,"(600, 84, 94, 3)",0,233,60.9008092,52.50004093551458,float32,"(600,)",32,214,121.36,42.376884,int16,"(600, 68, 2)",0,94,41.84438725490196,22.69587993548856,7896,600,6803,2
802,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6846__after.npz,uint8,"(600, 109, 117, 3)",0,189,39.742118412225445,44.23214241785281,float32,"(600,)",23,199,103.21333,42.936672,int16,"(600, 68, 2)",0,117,58.032892156862744,30.639427717421796,12753,600,6846,4
803,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6846__before.npz,uint8,"(600, 103, 115, 3)",0,201,44.3509515,48.472310672605616,float32,"(600,)",12,250,122.03833,61.606224,int16,"(600, 68, 2)",0,115,59.077095588235295,29.99652062986182,11845,600,6846,4
804,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6847__after.npz,uint8,"(600, 118, 128, 3)",0,247,68.74506492,64.15052317095908,float32,"(600,)",29,222,130.02333,36.023735,int16,"(600, 68, 2)",0,128,59.05017156862745,31.64159674508237,15104,600,6847,3
805,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6847__before.npz,uint8,"(600, 112, 124, 3)",0,240,68.63840897817461,62.40318811635818,float32,"(600,)",14,177,117.055,42.79496,int16,"(600, 68, 2)",0,124,59.27056373,30.398781438036423,13888,600,6847,3
806,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6856__after.npz,uint8,"(600, 148, 156, 3)",0,255,34.82763696388697,38.911874753151935,float32,"(600,)",0,243,116.238335,41.77014,int16,"(600, 68, 2)",0,156,74.77852941176471,37.75838557420992,23088,600,6856,0
807,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6856__before.npz,uint8,"(600, 117, 122, 3)",0,222,60.95625169305497,57.81026219639148,float32,"(600,)",11,180,111.096664,37.659492,int16,"(600, 68, 2)",0,122,56.142598039215684,30.634244648937837,14274,600,6856,0
808,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6880__after.npz,uint8,"(600, 81, 93, 3)",0,209,67.01369234626901,57.12241812828237,float32,"(600,)",25,186,118.185,35.55729,int16,"(600, 68, 2)",0,93,41.74988970588235,21.79637902,7533,600,6880,0
809,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6880__before.npz,uint8,"(600, 75, 91, 3)",0,208,75.43062181522181,56.54960970700545,float32,"(600,)",39,190,117.613335,33.341923,int16,"(600, 68, 2)",0,91,39.315416666666664,21.48558448722681,6825,600,6880,0
810,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6916__after.npz,uint8,"(600, 88, 97, 3)",0,225,62.28371778350515,52.24539570948914,float32,"(600,)",0,155,83.418335,31.471521,int16,"(600, 68, 2)",0,97,44.42791666666667,24.188744142859953,8536,600,6916,2
811,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6916__before.npz,uint8,"(600, 92, 102, 3)",0,228,61.72201015913612,55.13529238832791,float32,"(600,)",29,206,123.90833,34.5099,int16,"(600, 68, 2)",0,102,47.09710784313725,24.641687268516137,9384,600,6916,2
812,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6923__after.npz,uint8,"(600, 130, 123, 3)",0,220,56.510980230699744,55.34293413833267,float32,"(600,)",0,190,64.97,36.98066,int16,"(600, 68, 2)",0,130,56.294914215686276,31.39430366429825,15990,600,6923,3
813,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6923__before.npz,uint8,"(600, 144, 142, 3)",0,182,39.72437861,39.870280401653645,float32,"(600,)",26,216,123.89,45.531322,int16,"(600, 68, 2)",0,144,65.37105392156863,36.45331913351696,20448,600,6923,3
814,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6968__after.npz,uint8,"(600, 108, 114, 3)",0,174,40.27181543751354,44.60291548270393,float32,"(600,)",18,226,119.761665,47.568634,int16,"(600, 68, 2)",0,114,54.50594362745098,27.744062056216194,12312,600,6968,4
815,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6968__before.npz,uint8,"(600, 124, 126, 3)",0,248,48.11418302326904,56.344107272857016,float32,"(600,)",17,214,112.121666,41.694885,int16,"(600, 68, 2)",0,126,59.23536764705882,28.855172831392668,15624,600,6968,4
816,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6974__after.npz,uint8,"(600, 114, 116, 3)",0,255,54.54498508603885,51.418045927653154,float32,"(600,)",30,182,120.72,40.20827,int16,"(600, 68, 2)",0,116,55.342254901960786,29.353235263009992,13224,600,6974,0
817,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6974__before.npz,uint8,"(600, 108, 111, 3)",0,209,56.623003929855784,55.479473304456185,float32,"(600,)",30,176,111.74167,39.453495,int16,"(600, 68, 2)",0,111,50.89346814,26.547342311526354,11988,600,6974,0
818,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6987__after.npz,uint8,"(600, 111, 116, 3)",0,225,61.98656881,58.835515130979445,float32,"(600,)",8,211,116.93166,46.37884,int16,"(600, 68, 2)",0,116,55.511727941176474,28.006145766432944,12876,600,6987,4
819,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__6987__before.npz,uint8,"(600, 103, 109, 3)",0,241,72.37236844709678,62.38131421472485,float32,"(600,)",10,255,124.46,49.421234,int16,"(600, 68, 2)",0,109,50.70376225490196,26.98177172561656,11227,600,6987,4
